"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD25","CTLA-4","CD69","CD45RA","CD3","CD127","CD103","KI67","CD8","CD4","FOX-P3","TIME","fraction"
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster57","CD127-|CD25-|CD3+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",262143,255118,67340.62109375,262143,65969.5,246946.125,4.60960292816162,6.69587922096252,5.89123344421387,7.96673965454102,7.8556809425354,-3.609778881073,-4.21089935302734,5.10670614242554,5.04233646392822,7.12992262840271,5.08449149131775,3409.65002441406,4e-04
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster58","CD25-|CD4-|CD45RA+|CD69+","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",85852.4609375,69964,78028.03125,37290.2109375,31172,74498.203125,1.72908222675323,2.8413999080658,2.72544527053833,6.23520994186401,3.17869544029236,-1.03293251991272,3.52783751487732,0.130958363413811,0.304509699344635,1.09508776664734,1.62817168235779,4643.89990234375,0.1114
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster58","CD25-|CD4-|CD45RA+|CD69+","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",45557.43359375,37896.5,79151.0234375,16340.0991210938,14427,73721.8125,2.15336120128632,3.38123452663422,3.31377732753754,5.47438478469849,3.22499430179596,1.30831408500671,-0.180896647274494,1.57506382465363,1.91087967157364,1.34516823291779,2.09100234508514,11922.650390625,0.1644
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster58","CD25-|CD4-|CD45RA+|CD69+","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",55602.46875,46453,78203.3359375,20255.548828125,17688,73692.015625,1.38319265842438,2.54601407051086,2.75898289680481,5.9674654006958,2.19095659255981,-0.769547998905182,-0.0722502470016479,1.18908369541168,0.182735726237297,0.778677999973297,1.68580150604248,3996.10009765625,0.1566
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster58","CD25-|CD4-|CD45RA+|CD69+","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",58278.8671875,50032,75248.17578125,17914.890625,15936.5,70912.3984375,1.88723409175873,3.02192091941833,2.84712445735931,6.33613061904907,3.23147356510162,2.41895616054535,-1.74584949016571,1.08983808755875,2.71510791778564,1.92284780740738,1.79870820045471,9450.2001953125,0.0964
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster58","CD25-|CD4-|CD45RA+|CD69+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",121872.6015625,96642,79285.609375,20293.62109375,17472,73594.65625,1.94672191143036,3.09645438194275,3.19515872001648,6.67864274978638,2.55420303344727,-1.50250232219696,0.429656118154526,1.81529021263123,1.38817262649536,1.26225388050079,1.75831389427185,12369.2001953125,0.2006
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster59","CD25-|CD4-","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",77254.49609375,63614.5,78234.14453125,34233.951171875,29841,74175.66796875,1.54532450437546,2.62057173252106,1.19222849607468,5.98583936691284,2.91347467899323,-1.30048501491547,3.36814475059509,0.110496908426285,0.0576278008520603,0.875917017459869,1.53136998414993,4578.10009765625,0.8788
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster59","CD25-|CD4-","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",39823.62890625,34608,72272.5234375,14510.9990234375,13205,68956.953125,1.81924557685852,2.99366807937622,1.64151859283447,3.44811367988586,2.27890181541443,-0.536181747913361,-0.330093026161194,1.20671200752258,1.12212586402893,0.957655191421509,1.74336111545563,12222.400390625,0.6782
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster59","CD25-|CD4-","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",50303.328125,42642,75610.5,16229.849609375,14664,71275.328125,1.07627642154694,2.12067198753357,1.36182820796967,3.32912921905518,1.72864651679993,-0.53018319606781,0.13005319237709,0.82285737991333,0.367400527000427,0.430866718292236,1.42960166931152,4308.5,0.725
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster59","CD25-|CD4-","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",55228.677734375,48221,74292.875,15091.5102539062,14034.5,69896.5234375,1.71662992238998,4.05850553512573,1.33626663684845,5.9380955696106,3.08617544174194,2.37388038635254,-1.98697954416275,2.2307813167572,3.05829739570618,1.61234813928604,1.51476377248764,9077.75,0.5112
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster59","CD25-|CD4-","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",106930.53125,85363.5,77052.31640625,17201.3203125,15403.5,72076.109375,1.72764486074448,2.75003123283386,1.92745298147202,4.37513399124146,2.15677165985107,-0.515334129333496,0.433790013194084,1.44194942712784,1.51403796672821,0.916835278272629,1.50444561243057,12802.3999023438,0.656
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster60","CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster60","CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster60","CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster60","CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster60","CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",262143,255137,67335.6015625,243399.328125,82044,185894.46875,4.47018337249756,6.20848703384399,5.88453531265259,7.99479103088379,7.72737693786621,4.09416627883911,-4.50062370300293,4.63740396499634,4.89444398880005,6.7397198677063,4.77388572692871,9714.2998046875,0.0022
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster61","CD127-|CD25-|CD4-|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",262143,256995,66848.78515625,262143,258296.5,66511.9609375,3.65701222419739,4.7280113697052,3.97704577445984,6.69014048576355,4.74961590766907,-3.32237994670868,4.01526522636414,2.54531049728394,2.87107920646667,2.74155175685883,5.08487129211426,1570.79995727539,4e-04
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster61","CD127-|CD25-|CD4-|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster61","CD127-|CD25-|CD4-|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster61","CD127-|CD25-|CD4-|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster61","CD127-|CD25-|CD4-|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster62","CD25-|CD3+|CD45RA+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster62","CD25-|CD3+|CD45RA+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster62","CD25-|CD3+|CD45RA+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster62","CD25-|CD3+|CD45RA+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster62","CD25-|CD3+|CD45RA+|CD8+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",262143,255133.5,67336.52734375,241688.9375,75782.5,194094.875,4.48448467254639,6.25723505020142,5.83729100227356,7.99246788024902,7.73183465003967,3.91529953479767,-4.57328033447266,4.63988304138184,4.96808385848999,6.7491352558136,4.80968999862671,9924.44970703125,0.0032
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster63","CD103+|CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster63","CD103+|CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster63","CD103+|CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster63","CD103+|CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster63","CD103+|CD127+|CD25-|CD3+|CD4+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",262143,255124.5,67338.90234375,262143,190757.5,90142.70703125,4.30433011054993,7.76655626296997,8.11066055297852,7.94423723220825,7.83722519874573,7.19742226600647,4.82652020454407,7.82277727127075,6.1942880153656,6.46520853042603,5.42297887802124,13401.1499023438,4e-04
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster64","CD103-|CD127-|CD3+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster64","CD103-|CD127-|CD3+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster64","CD103-|CD127-|CD3+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster64","CD103-|CD127-|CD3+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster64","CD103-|CD127-|CD3+|CD45RA+|CD69+|CTLA-4+|FOX-P3+","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",262143,255131,67337.1953125,262143,120389,142702.4375,5.33227586746216,6.93734216690063,6.01530694961548,7.97008752822876,7.7863130569458,-4.80480194091797,-4.9290943145752,5.10172510147095,5.57425355911255,6.75822830200195,5.41790294647217,13361,0.005
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster65","CD103-|CD127-|CD25-|CD4-|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",100948.5703125,71332,89393.2734375,119997.0859375,86508,85816.6171875,1.90332019329071,2.41254782676697,1.7375613451004,1.38698101043701,3.14207196235657,-2.30137705802917,-0.924128293991089,1.24799263477325,0.48850217461586,0.456819206476212,1.88957476615906,4571,0.1994
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster65","CD103-|CD127-|CD25-|CD4-|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",37645.30078125,35078,67418.3125,15153.599609375,14229,65510.57421875,1.93095242977142,3.47719287872314,1.49603259563446,3.2919762134552,2.06981635093689,-1.56288278102875,-1.55569398403168,1.509765625,0.758677184581757,1.07427155971527,1.77463412284851,12344.400390625,0.2906
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster65","CD103-|CD127-|CD25-|CD4-|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",50229.0234375,42477,76314.703125,17166.44921875,15262.5,72325.69921875,1.12284660339355,2.55598986148834,1.37604945898056,3.99063360691071,1.81036347150803,-1.31091445684433,-0.626630932092667,1.18946802616119,0.212803900241852,0.324984297156334,1.49906867742538,4486.2001953125,0.312
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster65","CD103-|CD127-|CD25-|CD4-|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",55570.708984375,48441.5,73469.7734375,14752.4301757812,13803.5,69241.99609375,1.61145889759064,4.24269509315491,1.31410449743271,3.79908728599548,2.59261643886566,-1.3059720993042,-2.1370438337326,2.25290954113007,2.84572565555573,1.18868428468704,1.38362163305283,9406.39990234375,0.09
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster65","CD103-|CD127-|CD25-|CD4-|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",93140.6875,74166.5,78364.51953125,19271.236328125,16988,72937.40234375,1.82005906105042,3.13820505142212,1.75733554363251,4.69543600082397,1.76626682281494,-1.80435836315155,-1.0376872420311,1.60903668403625,0.870352655649185,0.965544372797012,1.65422934293747,12810.8999023438,0.2432
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster66","CD103-|CD25-|CD3-|CD4-|CD45RA+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",80174.734375,68953,74987.015625,29310.19921875,26860,71416.3828125,1.16667556762695,2.380286693573,2.90738224983215,5.81549978256226,2.90830683708191,1.0615416765213,-0.413504332304001,0.674445033073425,0.782743632793427,0.645281374454498,1.24136626720428,4684.2001953125,0.0266
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster66","CD103-|CD25-|CD3-|CD4-|CD45RA+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",44023.20703125,37885,76864.375,16591.048828125,14692,73376.875,2.33293414115906,3.66105675697327,2.90190887451172,5.88992118835449,2.79576754570007,-0.653511703014374,-1.64843022823334,1.71748435497284,1.31193280220032,1.5094678401947,2.2126784324646,11936.900390625,0.1262
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster66","CD103-|CD25-|CD3-|CD4-|CD45RA+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",54318.109375,45483,78286.92578125,18914.1748046875,16748.5,73612.55859375,1.32439416646957,2.65995192527771,2.23773908615112,5.85423278808594,2.1667765378952,-1.14076018333435,-0.614580899477005,1.21857368946075,0.318755030632019,0.653823643922806,1.6097097992897,4395.80004882812,0.1864
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster66","CD103-|CD25-|CD3-|CD4-|CD45RA+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",55140.927734375,47969.5,74572.1640625,15149.8203125,14031,70156.32421875,1.71415364742279,4.39828634262085,1.18790626525879,6.18841505050659,3.23810029029846,2.47523307800293,-2.45458090305328,2.3323700428009,3.44906163215637,1.81870448589325,1.57685565948486,9197.849609375,0.374
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster66","CD103-|CD25-|CD3-|CD4-|CD45RA+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",114242.40234375,92313.5,78788.16796875,19340.7861328125,17089,73359.1640625,1.90998566150665,3.25857937335968,2.48131823539734,6.68584156036377,2.45849323272705,-1.76202112436295,-0.987856268882751,1.90069299936295,1.2446631193161,1.10827827453613,1.7258380651474,13118.6997070312,0.1824
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster67","CD103-|CD127-|CD25+|CD4-|CD45RA+|CD69+|CD8+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",91978.125,86637,69576.2578125,123119,117442,68703.921875,4.76459360122681,5.66917133331299,3.83666396141052,5.23547697067261,3.28104996681213,-3.75383758544922,-3.7627170085907,3.1589879989624,2.99150633811951,2.38865613937378,2.96392321586609,3102.60009765625,2e-04
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster67","CD103-|CD127-|CD25+|CD4-|CD45RA+|CD69+|CD8+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",102317.21484375,99650,68035.61328125,47496.748046875,45258.5,68356.32421875,5.20968174934387,5.61639261245728,5.30874300003052,6.33350110054016,3.11521005630493,-3.21710455417633,-3.7629919052124,2.40324544906616,2.28441429138184,2.19067716598511,3.56672239303589,12540.5498046875,0.004
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster67","CD103-|CD127-|CD25+|CD4-|CD45RA+|CD69+|CD8+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",135344.4375,128440,69058.96875,49621.94921875,48932,66460.0703125,5.00414991378784,5.586097240448,5.0666446685791,6.09312343597412,2.75803518295288,-3.54419302940369,-3.69126200675964,2.58492207527161,2.50145864486694,1.68897652626038,3.42194867134094,548.400024414062,2e-04
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D184 - Farber Joe New Treg D184--Specimen_001_MLN.623033.fcs","cluster67","CD103-|CD127-|CD25+|CD4-|CD45RA+|CD69+|CD8+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_ILN.623030.fcs",262143,255743.5,67175.9140625,256074.421875,237633,67732.69921875,5.15954303741455,5.40067052841187,4.22758412361145,4.53481006622314,4.04094636440277,-4.02034044265747,-3.00497531890869,3.88372468948364,2.19607794284821,2.16582095623016,4.51855301856995,3476.05004882812,8e-04
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs","cluster67","CD103-|CD127-|CD25+|CD4-|CD45RA+|CD69+|CD8+|CTLA-4+|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Jejunum.623031.fcs",238128.65625,227804,67339.03125,74893.5859375,73673,67815.4375,5.03672742843628,5.57368612289429,5.26426410675049,6.06473827362061,3.38115811347961,-3.449791431427,-3.55624961853027,2.81041502952576,1.97397685050964,2.49073696136475,3.54841542243958,12043.900390625,0.0034
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_MLN.622746.fcs","cluster68","CD127+|CD25-|CD3-|CD4-|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_BLD.623026.fcs",73306.86328125,62313.5,76923.421875,28667.333984375,25332,73087.69921875,1.3963583111763,2.50497364997864,0.972256600856781,6.228515625,2.70498979091644,1.56151044368744,3.53989207744598,-0.967290639877319,0.0785578191280365,0.997474670410156,1.42562538385391,4665.84985351562,0.2188
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_MLN.622907.fcs","cluster68","CD127+|CD25-|CD3-|CD4-|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Colon.623028.fcs",39949.91015625,33181,77181.859375,13911.44921875,12490,72233.109375,1.83596336841583,2.69176840782166,2.3659508228302,4.25082397460938,2.97733497619629,2.46165323257446,1.12531638145447,0.612185120582581,2.01038503646851,0.923047184944153,1.72940802574158,12176.2998046875,0.2542
"Mesenteric lymph node","SDY1097/ResultFiles/Flow_cytometry_result/D135 NX5KEL-F--Specimen_001_MLN.622930.fcs","cluster68","CD127+|CD25-|CD3-|CD4-|FOX-P3-","D184 - Farber Joe New Treg D184--Specimen_001_Ileum.623029.fcs",53301.70703125,44974,75517.15625,15386.69921875,14232,70569.2734375,1.16622006893158,1.61806261539459,1.97364819049835,2.92654156684875,1.83437728881836,1.48582065105438,0.808695018291473,0.302580296993256,1.01996147632599,0.593642354011536,1.34567272663116,3984.5,0.2226
